image_id,question_id,question,answer,image_path
162741,162741008,Where do you see the moon?,nowhere,images/COCO_train2014_000000162741.jpg
462429,462429001,What is the tallest animal in the picture?,giraffe,images/COCO_train2014_000000462429.jpg
550536,550536028,What is the green food called?,broccoli,images/COCO_train2014_000000550536.jpg
196418,196418000,What sport is the man playing?,skateboarding,images/COCO_train2014_000000196418.jpg
426254,426254000,What is the man in black t-shirt and gray hat doing?,skateboarding,images/COCO_train2014_000000426254.jpg
370130,370130001,What image is reflecting off the counter?,blinds,images/COCO_train2014_000000370130.jpg
511668,511668002,What is in the picture?,hot dog,images/COCO_train2014_000000511668.jpg
367222,367222001,What time of day is it?,noon,images/COCO_train2014_000000367222.jpg
484714,484714032,What is the silhouette doing?,surfing,images/COCO_train2014_000000484714.jpg
156328,156328003,What activity is this boy doing?,surfing,images/COCO_train2014_000000156328.jpg
526035,526035003,How many horses are there?,1,images/COCO_train2014_000000526035.jpg
510245,510245007,Is the sun coming up or down?,down,images/COCO_train2014_000000510245.jpg
506199,506199012,Where are the straps on the suitcase?,inside,images/COCO_train2014_000000506199.jpg
155763,155763000,What are the people sitting in?,boat,images/COCO_train2014_000000155763.jpg
343999,343999000,Where is the lamp?,table,images/COCO_train2014_000000343999.jpg
84712,84712004,What is the person doing?,skiing,images/COCO_train2014_000000084712.jpg
468443,468443003,What is the theme of the party?,train,images/COCO_train2014_000000468443.jpg
556527,556527001,What is the person wearing on feet?,skis,images/COCO_train2014_000000556527.jpg
445004,445004002,How many animals are in the photo?,6,images/COCO_train2014_000000445004.jpg
135626,135626004,How long is the women's coat?,long,images/COCO_train2014_000000135626.jpg
325569,325569000,Where is the helmet?,head,images/COCO_train2014_000000325569.jpg
570856,570856001,Where is the racket?,on wall,images/COCO_train2014_000000570856.jpg
212589,212589000,What mode of transportation is this?,airplane,images/COCO_train2014_000000212589.jpg
132857,132857004,How many people are in the kitchen?,0,images/COCO_train2014_000000132857.jpg
490221,490221001,What is at the station?,bus,images/COCO_train2014_000000490221.jpg
242823,242823002,What kind of art is featured on the walls of this skate park?,graffiti,images/COCO_train2014_000000242823.jpg
194698,194698001,What state's name is on the woman's shirt?,california,images/COCO_train2014_000000194698.jpg
123916,123916002,What is the cat under?,umbrella,images/COCO_train2014_000000123916.jpg
564328,564328002,Is this a male or female?,male,images/COCO_train2014_000000564328.jpg
256028,256028005,What place is this enclosure most likely at?,zoo,images/COCO_train2014_000000256028.jpg
210956,210956000,What brand of computer is in this picture?,dell,images/COCO_train2014_000000210956.jpg
263883,263883008,Should I stop at the light or go?,go,images/COCO_train2014_000000263883.jpg
418536,418536001,What is on the man's face?,smile,images/COCO_train2014_000000418536.jpg
2585,2585002,What is the woman doing?,cooking,images/COCO_train2014_000000002585.jpg
559073,559073003,What color is the animal?,gray,images/COCO_train2014_000000559073.jpg
336688,336688018,What is the boy holding?,controller,images/COCO_train2014_000000336688.jpg
569591,569591002,What is the sign on the post?,no parking,images/COCO_train2014_000000569591.jpg
337062,337062004,Where is the truck parked?,parking lot,images/COCO_train2014_000000337062.jpg
237894,237894004,What country flag is the rider wearing?,usa,images/COCO_train2014_000000237894.jpg
452251,452251000,How rough is the water?,calm,images/COCO_train2014_000000452251.jpg
350268,350268012,Does the plate appear to be clean or dirty?,clean,images/COCO_train2014_000000350268.jpg
379736,379736001,What language is the magazine?,german,images/COCO_train2014_000000379736.jpg
434183,434183024,What kind of food is on the tray?,bread,images/COCO_train2014_000000434183.jpg
514454,514454002,Where is the yellow and red striped bumper?,front,images/COCO_train2014_000000514454.jpg
68305,68305002,What room is this?,bathroom,images/COCO_train2014_000000068305.jpg
141429,141429001,How is the sky?,clear,images/COCO_train2014_000000141429.jpg
296281,296281044,How many pieces are shown?,6,images/COCO_train2014_000000296281.jpg
213578,213578002,What are they doing?,wii,images/COCO_train2014_000000213578.jpg
191363,191363000,Where was the picture taken?,train,images/COCO_train2014_000000191363.jpg
356783,356783001,How many people total can you see?,16,images/COCO_train2014_000000356783.jpg
356921,356921000,"What is on the table, besides the bowl?",cup,images/COCO_train2014_000000356921.jpg
439333,439333001,What brand of laptop is on the desk?,apple,images/COCO_train2014_000000439333.jpg
293293,293293000,What color is the bone shaped dog tag?,silver,images/COCO_train2014_000000293293.jpg
339498,339498000,Is this indoors or outside?,outside,images/COCO_train2014_000000339498.jpg
272899,272899001,What are the birds doing?,sitting,images/COCO_train2014_000000272899.jpg
161760,161760008,Where is the banana?,plate,images/COCO_train2014_000000161760.jpg
489778,489778002,What colors are in the scarf on the bear's neck?,pink,images/COCO_train2014_000000489778.jpg
129917,129917001,What is covering the ground?,leaves,images/COCO_train2014_000000129917.jpg
491981,491981005,What is the flooring made of?,carpet,images/COCO_train2014_000000491981.jpg
302527,302527002,Which kind of font is the man holding?,nokia,images/COCO_train2014_000000302527.jpg
532719,532719001,What sport does this athlete play professionally?,baseball,images/COCO_train2014_000000532719.jpg
122352,122352014,What are the sandwiches on?,paper,images/COCO_train2014_000000122352.jpg
405194,405194000,What material is the ground made of?,brick,images/COCO_train2014_000000405194.jpg
277857,277857004,What kind of meals are there?,dinner,images/COCO_train2014_000000277857.jpg
142970,142970017,What is being used to cut the pizza?,knife,images/COCO_train2014_000000142970.jpg
14774,14774016,Is the shower curtain open or closed?,open,images/COCO_train2014_000000014774.jpg
23287,23287006,What sport is the man playing?,frisbee,images/COCO_train2014_000000023287.jpg
105998,105998002,What company makes the ball?,nike,images/COCO_train2014_000000105998.jpg
4020,4020002,What color pants is she wearing?,black,images/COCO_train2014_000000004020.jpg
67749,67749019,Where are the people walking too?,bus,images/COCO_train2014_000000067749.jpg
419410,419410001,What profession is the man?,business,images/COCO_train2014_000000419410.jpg
363483,363483001,What is the weather like?,sunny,images/COCO_train2014_000000363483.jpg
38310,38310022,How many animals are there?,6,images/COCO_train2014_000000038310.jpg
448842,448842011,What time of day is it?,daytime,images/COCO_train2014_000000448842.jpg
38904,38904002,What is the rider dressed as?,cowboy,images/COCO_train2014_000000038904.jpg
386018,386018006,What material is the backsplash?,brick,images/COCO_train2014_000000386018.jpg
145843,145843002,What beverage is in the wine glass?,orange juice,images/COCO_train2014_000000145843.jpg
431335,431335002,What season is it?,winter,images/COCO_train2014_000000431335.jpg
460728,460728009,Where is this?,england,images/COCO_train2014_000000460728.jpg
462477,462477003,Who has the funniest apron?,man on left,images/COCO_train2014_000000462477.jpg
133013,133013000,Where is the plane from?,canada,images/COCO_train2014_000000133013.jpg
319863,319863002,How do you know it's the afternoon?,shadows,images/COCO_train2014_000000319863.jpg
455860,455860001,What is the sign advertising?,taxi,images/COCO_train2014_000000455860.jpg
574549,574549007,What season does it appear to be?,fall,images/COCO_train2014_000000574549.jpg
381932,381932002,What is propelling the surfer forward?,wave,images/COCO_train2014_000000381932.jpg
8794,8794044,What kind of festival ride is featured in the picture?,bike,images/COCO_train2014_000000008794.jpg
16027,16027001,What vehicle is this?,bus,images/COCO_train2014_000000016027.jpg
132104,132104006,How many windows are open on the computer screen?,2,images/COCO_train2014_000000132104.jpg
161812,161812007,What item is at the top of the table?,computer,images/COCO_train2014_000000161812.jpg
358620,358620006,What color is the vase?,clear,images/COCO_train2014_000000358620.jpg
476431,476431001,What kind of clouds are they?,rain,images/COCO_train2014_000000476431.jpg
361190,361190000,What colors are the saddle blankets?,red and white,images/COCO_train2014_000000361190.jpg
131279,131279009,What color is the comb?,blue,images/COCO_train2014_000000131279.jpg
580732,580732004,What shape is the kite?,triangle,images/COCO_train2014_000000580732.jpg
554863,554863001,Is this horse male or female?,female,images/COCO_train2014_000000554863.jpg
581309,581309007,What does the cat have?,remote,images/COCO_train2014_000000581309.jpg
432510,432510014,What shape is the plate?,square,images/COCO_train2014_000000432510.jpg
564655,564655001,What is the cat sitting on?,couch,images/COCO_train2014_000000564655.jpg
563376,563376003,What language is this photo captioned with?,english,images/COCO_train2014_000000563376.jpg
346562,346562002,What is on the ground to the left of the bus?,luggage,images/COCO_train2014_000000346562.jpg
536626,536626001,What is there for the cows to eat?,grass,images/COCO_train2014_000000536626.jpg
376266,376266003,What type of design is on the vase?,chinese,images/COCO_train2014_000000376266.jpg
391700,391700001,What animals are in the field?,elephants,images/COCO_train2014_000000391700.jpg
6057,6057004,What is the girl swinging?,tennis racket,images/COCO_train2014_000000006057.jpg
117046,117046000,What color is the roof of the building?,red,images/COCO_train2014_000000117046.jpg
529630,529630008,How many plates are on the tray?,1,images/COCO_train2014_000000529630.jpg
392269,392269000,What number of foods are on this carousel?,18,images/COCO_train2014_000000392269.jpg
432817,432817007,What milk by product is on this hot dog?,cheese,images/COCO_train2014_000000432817.jpg
300579,300579000,What animal is in the picture?,bird,images/COCO_train2014_000000300579.jpg
439213,439213003,What did the phone take a picture of?,flowers,images/COCO_train2014_000000439213.jpg
8300,8300006,What are the two main colors of the animal?,brown and white,images/COCO_train2014_000000008300.jpg
399932,399932002,What is the location of the kites being flown?,beach,images/COCO_train2014_000000399932.jpg
487090,487090015,What kind of school might we assume he attends?,private,images/COCO_train2014_000000487090.jpg
3474,3474002,What is the cat doing?,sleeping,images/COCO_train2014_000000003474.jpg
351935,351935002,What is the sex of this animal?,female,images/COCO_train2014_000000351935.jpg
289158,289158002,Who is standing on a ladder?,man,images/COCO_train2014_000000289158.jpg
563659,563659002,What type of bread is this?,bun,images/COCO_train2014_000000563659.jpg
152020,152020001,What is the orange thing on the plate?,carrots,images/COCO_train2014_000000152020.jpg
3375,3375005,What gender is number 16?,female,images/COCO_train2014_000000003375.jpg
555922,555922001,What is the white meat?,chicken,images/COCO_train2014_000000555922.jpg
548029,548029006,What room is the woman in?,kitchen,images/COCO_train2014_000000548029.jpg
414010,414010009,Which child is blonde?,girl,images/COCO_train2014_000000414010.jpg
295419,295419006,What is the man holding?,donut,images/COCO_train2014_000000295419.jpg
457029,457029001,Where is the man skateboarding?,parking lot,images/COCO_train2014_000000457029.jpg
275037,275037004,Where do you see the moon?,sign,images/COCO_train2014_000000275037.jpg
80857,80857002,Where is the thermostat?,on wall,images/COCO_train2014_000000080857.jpg
538709,538709001,What city is this?,san francisco,images/COCO_train2014_000000538709.jpg
3293,3293016,What is on the right hand wall?,clock,images/COCO_train2014_000000003293.jpg
402332,402332004,"How many times does the word ""dogs"" appear in the image?",3,images/COCO_train2014_000000402332.jpg
532102,532102000,What are these animals?,giraffes,images/COCO_train2014_000000532102.jpg
145189,145189006,What food is the man passing out?,hot dogs,images/COCO_train2014_000000145189.jpg
395171,395171000,What are these boys doing?,skateboarding,images/COCO_train2014_000000395171.jpg
541721,541721028,What is on the feet?,shoes,images/COCO_train2014_000000541721.jpg
352670,352670005,Where is the man?,bathroom,images/COCO_train2014_000000352670.jpg
192808,192808000,What is pictured on the table in the photo?,cake,images/COCO_train2014_000000192808.jpg
83669,83669001,What is the man holding in his arm?,surfboard,images/COCO_train2014_000000083669.jpg
129656,129656000,How many cars does the train have?,20,images/COCO_train2014_000000129656.jpg
116941,116941002,What number is written on the front sign on the plane?,25,images/COCO_train2014_000000116941.jpg
448351,448351004,Is the stove on or off?,off,images/COCO_train2014_000000448351.jpg
267870,267870001,How many windows are open on the computer desktop?,7,images/COCO_train2014_000000267870.jpg
534112,534112004,Is the person male or female?,male,images/COCO_train2014_000000534112.jpg
46104,46104004,Are the curtains long or short?,long,images/COCO_train2014_000000046104.jpg
211478,211478003,What is covering the man 's chin?,hair,images/COCO_train2014_000000211478.jpg
539830,539830004,What is on top of man's head?,helmet,images/COCO_train2014_000000539830.jpg
243910,243910004,What fruit do you see?,banana,images/COCO_train2014_000000243910.jpg
447834,447834009,What is inside of the plastic bottle?,juice,images/COCO_train2014_000000447834.jpg
353761,353761000,What nation uses this type of train for mass transportation?,china,images/COCO_train2014_000000353761.jpg
156216,156216009,What are the bears crossing?,field,images/COCO_train2014_000000156216.jpg
68786,68786001,What is on the man's mouth?,cigarette,images/COCO_train2014_000000068786.jpg
45063,45063004,Where are the glasses?,desk,images/COCO_train2014_000000045063.jpg
467082,467082003,What is the color of the flower?,pink,images/COCO_train2014_000000467082.jpg
23162,23162001,How many sheeps are this?,6,images/COCO_train2014_000000023162.jpg
351972,351972055,Where is the piece of cardboard?,floor,images/COCO_train2014_000000351972.jpg
266769,266769000,What color are the wheels of front skateboard?,black,images/COCO_train2014_000000266769.jpg
174358,174358010,What room are they in?,bathroom,images/COCO_train2014_000000174358.jpg
556088,556088017,How many different types of leaves are in the picture?,many,images/COCO_train2014_000000556088.jpg
536058,536058000,What meal of the day would this be considered?,breakfast,images/COCO_train2014_000000536058.jpg
94127,94127008,What is the t.v. sitting on?,table,images/COCO_train2014_000000094127.jpg
421383,421383006,What kind of park is this?,bike,images/COCO_train2014_000000421383.jpg
9678,9678001,What is here?,horse,images/COCO_train2014_000000009678.jpg
514356,514356000,How many birds are in the sky?,15,images/COCO_train2014_000000514356.jpg
135480,135480001,How many humans are in the picture?,2,images/COCO_train2014_000000135480.jpg
417549,417549001,What does the baby have in his mouth?,phone,images/COCO_train2014_000000417549.jpg
414961,414961055,What is the girl wearing on her feet?,shoes,images/COCO_train2014_000000414961.jpg
358270,358270001,What is out of focus in this picture?,building,images/COCO_train2014_000000358270.jpg
158322,158322002,What is the dog cuddling with?,man,images/COCO_train2014_000000158322.jpg
393418,393418000,What is the black thing he is wearing?,apron,images/COCO_train2014_000000393418.jpg
152742,152742006,What is the cat laying on?,towel,images/COCO_train2014_000000152742.jpg
224081,224081004,What type of zone is this toilet parked in?,no parking,images/COCO_train2014_000000224081.jpg
74224,74224003,Is the road wet or dry?,dry,images/COCO_train2014_000000074224.jpg
516636,516636004,What is the cat sitting on?,sink,images/COCO_train2014_000000516636.jpg
549759,549759003,How many windows are open on both computers?,19,images/COCO_train2014_000000549759.jpg
537367,537367010,What kind of weather is the tennis player playing in?,clear,images/COCO_train2014_000000537367.jpg
325488,325488002,What is behind the man?,pool,images/COCO_train2014_000000325488.jpg
535592,535592003,What does the yellow sign say?,walk,images/COCO_train2014_000000535592.jpg
192835,192835000,What is held in the man's lap in the photograph?,laptop,images/COCO_train2014_000000192835.jpg
136811,136811001,How many people are in the photo?,4,images/COCO_train2014_000000136811.jpg
268603,268603004,What color is the grass?,brown,images/COCO_train2014_000000268603.jpg
454796,454796003,IS this a kitchen or restaurant?,restaurant,images/COCO_train2014_000000454796.jpg
270472,270472004,What is the handle of the knife made of?,wood,images/COCO_train2014_000000270472.jpg
409791,409791007,What is the eating utensil called?,knife,images/COCO_train2014_000000409791.jpg
400311,400311001,Is this the restroom of a business or a home?,business,images/COCO_train2014_000000400311.jpg
448161,448161002,Where are the scissors?,on plate,images/COCO_train2014_000000448161.jpg
144703,144703001,What are these?,magnets,images/COCO_train2014_000000144703.jpg
297981,297981002,What are these men waiting on?,bus,images/COCO_train2014_000000297981.jpg
564682,564682002,What says ok?,nothing,images/COCO_train2014_000000564682.jpg
503479,503479042,Where is the door located?,right,images/COCO_train2014_000000503479.jpg
480712,480712004,What is on the bed?,blanket,images/COCO_train2014_000000480712.jpg
248355,248355002,Who is standing outside of the sheltered bench?,woman,images/COCO_train2014_000000248355.jpg
530300,530300002,Is this a day or night scene?,night,images/COCO_train2014_000000530300.jpg
5785,5785002,What color is the animal?,brown,images/COCO_train2014_000000005785.jpg
293480,293480006,What is on the vase?,flowers,images/COCO_train2014_000000293480.jpg
176946,176946005,What are trains used most for now?,freight,images/COCO_train2014_000000176946.jpg
329638,329638005,What is the bird standing on?,grass,images/COCO_train2014_000000329638.jpg
415551,415551035,What is he holding?,cell phone,images/COCO_train2014_000000415551.jpg
488089,488089001,What is the man doing?,playing wii,images/COCO_train2014_000000488089.jpg
224164,224164009,What is the woman holding?,glasses,images/COCO_train2014_000000224164.jpg
10478,10478002,Which fruits are the brown ones?,apples,images/COCO_train2014_000000010478.jpg
481441,481441009,What does it look like the cat wants to do?,sleep,images/COCO_train2014_000000481441.jpg
135714,135714002,Where is 7th St?,on right,images/COCO_train2014_000000135714.jpg
426038,426038004,Where is this taken?,boat,images/COCO_train2014_000000426038.jpg
227137,227137003,What is making the light around the room?,candles,images/COCO_train2014_000000227137.jpg
506371,506371003,What is flying in the air?,planes,images/COCO_train2014_000000506371.jpg
146711,146711001,What is the long vegetable?,cucumber,images/COCO_train2014_000000146711.jpg
410356,410356012,How many windows are here?,7,images/COCO_train2014_000000410356.jpg
254005,254005000,What style of architecture is the front building?,modern,images/COCO_train2014_000000254005.jpg
24769,24769001,What kind of vehicle is that?,truck,images/COCO_train2014_000000024769.jpg
446372,446372001,What is the giraffe doing different from the rest of the animal?,laying down,images/COCO_train2014_000000446372.jpg
429111,429111015,How is the red and silver item different from the other electronics?,phone,images/COCO_train2014_000000429111.jpg
134620,134620000,What are the weather conditions in this picture?,sunny,images/COCO_train2014_000000134620.jpg
96986,96986002,Where is the green bottle?,counter,images/COCO_train2014_000000096986.jpg
166575,166575004,What animal is shown?,zebra,images/COCO_train2014_000000166575.jpg
114363,114363014,What language here?,french,images/COCO_train2014_000000114363.jpg
316026,316026000,What color are the appliances?,silver,images/COCO_train2014_000000316026.jpg
328606,328606001,What kind of fuel powers this locomotive?,steam,images/COCO_train2014_000000328606.jpg
286129,286129003,What color is the soccer ball?,yellow,images/COCO_train2014_000000286129.jpg
425114,425114005,How many books are there?,30,images/COCO_train2014_000000425114.jpg
383875,383875006,Is the room messy or neat?,messy,images/COCO_train2014_000000383875.jpg
554341,554341001,What is sitting on the chair?,teddy bear,images/COCO_train2014_000000554341.jpg
400919,400919004,What color are the man's pants?,blue,images/COCO_train2014_000000400919.jpg
242547,242547001,What are on?,train,images/COCO_train2014_000000242547.jpg
567085,567085001,What activity are these people engaged in?,skateboarding,images/COCO_train2014_000000567085.jpg
16963,16963005,What powers the stove top?,electricity,images/COCO_train2014_000000016963.jpg
100095,100095007,What number is the player on the red team far away from the ball?,9,images/COCO_train2014_000000100095.jpg
375043,375043002,Is this morning or nighttime?,morning,images/COCO_train2014_000000375043.jpg
509210,509210006,What is the condition of the floor?,good,images/COCO_train2014_000000509210.jpg
160267,160267000,What type of food is this?,pizza,images/COCO_train2014_000000160267.jpg
338218,338218001,"Aside from the humans shown, what organic material is shown in one of the pictures?",grass,images/COCO_train2014_000000338218.jpg
572761,572761002,What is the zebra eating?,grass,images/COCO_train2014_000000572761.jpg
22545,22545002,What service is presented here?,food,images/COCO_train2014_000000022545.jpg
415119,415119000,What is the green stuff?,broccoli,images/COCO_train2014_000000415119.jpg
161749,161749018,What animal is in the picture?,dog,images/COCO_train2014_000000161749.jpg
221909,221909000,Where is the train going?,nowhere,images/COCO_train2014_000000221909.jpg
203248,203248001,What color is the child's computer?,silver,images/COCO_train2014_000000203248.jpg
386880,386880004,What is he doing?,talking on phone,images/COCO_train2014_000000386880.jpg
481292,481292001,Is this an urban or suburban area?,urban,images/COCO_train2014_000000481292.jpg
259542,259542000,What sport are they playing?,soccer,images/COCO_train2014_000000259542.jpg
560204,560204002,Why are the blinds closed?,privacy,images/COCO_train2014_000000560204.jpg
10241,10241000,How is the weather?,clear,images/COCO_train2014_000000010241.jpg
44609,44609000,What is on the truck?,dirt,images/COCO_train2014_000000044609.jpg
251314,251314008,What is the boy wearing?,jacket,images/COCO_train2014_000000251314.jpg
68749,68749001,What kind of utensils are on the table?,fork and knife,images/COCO_train2014_000000068749.jpg
168282,168282003,Why do people fly kites?,for fun,images/COCO_train2014_000000168282.jpg
91137,91137000,What trick is the skateboarder doing?,jump,images/COCO_train2014_000000091137.jpg
109338,109338001,Are they stuck or resting?,resting,images/COCO_train2014_000000109338.jpg
377015,377015002,What indicates this could be close to a beach area?,surfboards,images/COCO_train2014_000000377015.jpg
307114,307114000,What is the man holding onto?,skateboard,images/COCO_train2014_000000307114.jpg
4901,4901001,What kind of creatures are shown?,birds,images/COCO_train2014_000000004901.jpg
363336,363336001,What is the vase sitting on?,table,images/COCO_train2014_000000363336.jpg
481843,481843002,What is the man standing on?,sand,images/COCO_train2014_000000481843.jpg
166723,166723004,What fruit do you see on the plate of food?,kiwi,images/COCO_train2014_000000166723.jpg
236593,236593004,What does the red sign say?,stop,images/COCO_train2014_000000236593.jpg
12283,12283001,Is this house most likely located in the country or in the city?,country,images/COCO_train2014_000000012283.jpg
532631,532631018,Where is the zebra?,field,images/COCO_train2014_000000532631.jpg
575371,575371001,What functional item is missing from the shower?,curtain,images/COCO_train2014_000000575371.jpg
265273,265273011,What color shirt is the boy wearing?,white,images/COCO_train2014_000000265273.jpg
405777,405777001,What are the people holding?,bags,images/COCO_train2014_000000405777.jpg
423414,423414005,What's under his nose?,mustache,images/COCO_train2014_000000423414.jpg
68235,68235001,What room is this?,living room,images/COCO_train2014_000000068235.jpg
120399,120399004,What room of the house is this?,bedroom,images/COCO_train2014_000000120399.jpg
326071,326071002,What is the street's name?,wilson,images/COCO_train2014_000000326071.jpg
8074,8074003,What type of train is this?,steam,images/COCO_train2014_000000008074.jpg
167520,167520002,What are the people doing?,eating,images/COCO_train2014_000000167520.jpg
41843,41843002,What country is this picture taken in?,japan,images/COCO_train2014_000000041843.jpg
311143,311143003,What is she holding in this photo?,toilet,images/COCO_train2014_000000311143.jpg
66217,66217001,How many horses are there?,4,images/COCO_train2014_000000066217.jpg
87876,87876002,What color is the fork?,silver,images/COCO_train2014_000000087876.jpg
26367,26367003,What is the person in the center doing?,skateboarding,images/COCO_train2014_000000026367.jpg
92549,92549002,Where are the animals?,field,images/COCO_train2014_000000092549.jpg
366061,366061001,What is around the bears neck?,shirt,images/COCO_train2014_000000366061.jpg
284920,284920003,Where was this photo taken?,mountain,images/COCO_train2014_000000284920.jpg
202146,202146005,What color is the cup?,clear,images/COCO_train2014_000000202146.jpg
551389,551389009,What is in the sky?,kite,images/COCO_train2014_000000551389.jpg
141702,141702002,What color is her barrette?,brown,images/COCO_train2014_000000141702.jpg
13252,13252000,What is on the pillow?,teddy bear,images/COCO_train2014_000000013252.jpg
419439,419439003,Where is this bus probably headed?,school,images/COCO_train2014_000000419439.jpg
76899,76899003,What type of food is this?,apples,images/COCO_train2014_000000076899.jpg
579165,579165001,What fruit is displayed on the left most bowl?,strawberry,images/COCO_train2014_000000579165.jpg
510638,510638007,What shapes are on  the curtains?,circles,images/COCO_train2014_000000510638.jpg
278256,278256001,What is the blue figure on the poster called?,fish,images/COCO_train2014_000000278256.jpg
103612,103612005,How old is the kid?,16,images/COCO_train2014_000000103612.jpg
547422,547422000,Who is driving the trucks?,no one,images/COCO_train2014_000000547422.jpg
490356,490356002,What brand is the device?,motorola,images/COCO_train2014_000000490356.jpg
427745,427745003,How many USB cords are in this picture?,2,images/COCO_train2014_000000427745.jpg
89446,89446000,How high is the bridge?,high,images/COCO_train2014_000000089446.jpg
428440,428440013,How many boats in the water?,6,images/COCO_train2014_000000428440.jpg
78640,78640029,What type of flower is the tallest?,lily,images/COCO_train2014_000000078640.jpg
215167,215167000,Where is the empty plate?,on desk,images/COCO_train2014_000000215167.jpg
147520,147520001,What sport are they participating in?,skiing,images/COCO_train2014_000000147520.jpg
118167,118167002,What pattern is shirt?,checkered,images/COCO_train2014_000000118167.jpg
442554,442554001,What flavor frosting is on the cake?,chocolate,images/COCO_train2014_000000442554.jpg
120642,120642003,What is on top of the building?,clock,images/COCO_train2014_000000120642.jpg
13934,13934003,What number is the train?,11,images/COCO_train2014_000000013934.jpg
484446,484446005,What kind of pizza is this?,meat,images/COCO_train2014_000000484446.jpg
222970,222970001,What kind of town is this?,beach,images/COCO_train2014_000000222970.jpg
413541,413541000,What room is this?,living room,images/COCO_train2014_000000413541.jpg
567161,567161014,What desert is on the table?,cake,images/COCO_train2014_000000567161.jpg
16697,16697001,How many cows?,9,images/COCO_train2014_000000016697.jpg
403868,403868000,Name one vegetable in this dish?,broccoli,images/COCO_train2014_000000403868.jpg
54295,54295000,Where is the water bottle?,table,images/COCO_train2014_000000054295.jpg
536169,536169005,What culture is likely to have a meal like this?,american,images/COCO_train2014_000000536169.jpg
174024,174024002,What shape is the mirror?,rectangle,images/COCO_train2014_000000174024.jpg
137483,137483006,What animal is this?,horse,images/COCO_train2014_000000137483.jpg
19318,19318008,What jersey number do you see?,10,images/COCO_train2014_000000019318.jpg
331871,331871003,What utensil can be seen?,fork,images/COCO_train2014_000000331871.jpg
126816,126816000,What is around his head?,headband,images/COCO_train2014_000000126816.jpg
481357,481357003,What are  the people looking at?,dog,images/COCO_train2014_000000481357.jpg
341513,341513001,What is inside the bundle hanging from the tree?,food,images/COCO_train2014_000000341513.jpg
524386,524386007,How many lamps are in the room?,2,images/COCO_train2014_000000524386.jpg
192104,192104003,What is on the horse's back?,saddle,images/COCO_train2014_000000192104.jpg
549375,549375001,What is the pizza sitting on?,cutting board,images/COCO_train2014_000000549375.jpg
285740,285740001,What country is this scene in?,japan,images/COCO_train2014_000000285740.jpg
87845,87845001,What colors are the poles?,silver,images/COCO_train2014_000000087845.jpg
396791,396791001,What is the little boy doing?,playing soccer,images/COCO_train2014_000000396791.jpg
290563,290563005,Why is the cat sitting in front of a laptop?,warm,images/COCO_train2014_000000290563.jpg
405246,405246002,What is on the table?,cookies,images/COCO_train2014_000000405246.jpg
281091,281091006,How old is the person?,50,images/COCO_train2014_000000281091.jpg
331868,331868000,How many people can sit in this room at once?,4,images/COCO_train2014_000000331868.jpg
26668,26668004,What kind of shoes is the man wearing?,tennis shoes,images/COCO_train2014_000000026668.jpg
324713,324713004,What color is the laptops?,pink,images/COCO_train2014_000000324713.jpg
445628,445628003,What species of bird is on the left?,sparrow,images/COCO_train2014_000000445628.jpg
35961,35961000,What is the relationship between the two elephants?,family,images/COCO_train2014_000000035961.jpg
409791,409791003,What is on the plate?,food,images/COCO_train2014_000000409791.jpg
395584,395584000,Is the flower on the right real or fake?,real,images/COCO_train2014_000000395584.jpg
145791,145791004,What traffic control device is being used?,sign,images/COCO_train2014_000000145791.jpg
340535,340535000,Where is the wine glasses?,table,images/COCO_train2014_000000340535.jpg
96582,96582001,What type of silverware is sticking out from below the plate on the left?,fork,images/COCO_train2014_000000096582.jpg
86476,86476001,How many donuts can you eat from this box?,10,images/COCO_train2014_000000086476.jpg
131840,131840000,How many people on the bridge?,1,images/COCO_train2014_000000131840.jpg
533182,533182000,What type of art is pictured?,sign,images/COCO_train2014_000000533182.jpg
426988,426988000,Is it daytime or is it nighttime?,daytime,images/COCO_train2014_000000426988.jpg
131937,131937001,Who is taking this photograph?,man,images/COCO_train2014_000000131937.jpg
465374,465374002,What is on top of the refrigerator?,pot,images/COCO_train2014_000000465374.jpg
265051,265051012,What is the person holding?,kite,images/COCO_train2014_000000265051.jpg
296648,296648001,Where is this?,market,images/COCO_train2014_000000296648.jpg
103250,103250001,What is the man doing?,playing frisbee,images/COCO_train2014_000000103250.jpg
166871,166871003,Who is in  glasses?,man,images/COCO_train2014_000000166871.jpg
248409,248409002,What is floating in the water?,boat,images/COCO_train2014_000000248409.jpg
53731,53731002,What color is the cat?,black and white,images/COCO_train2014_000000053731.jpg
445900,445900003,What are they playing with?,wii,images/COCO_train2014_000000445900.jpg
219663,219663000,Where are the men?,park,images/COCO_train2014_000000219663.jpg
90523,90523003,Where is the baby sitting?,on couch,images/COCO_train2014_000000090523.jpg
385795,385795000,What sport is this?,soccer,images/COCO_train2014_000000385795.jpg
91566,91566001,What would you dip the breadsticks in?,sauce,images/COCO_train2014_000000091566.jpg
571136,571136000,How many towels are there?,9,images/COCO_train2014_000000571136.jpg
428587,428587001,Is this a jungle or forest area?,forest,images/COCO_train2014_000000428587.jpg
528929,528929000,What kind of car is this?,ford,images/COCO_train2014_000000528929.jpg
495292,495292001,What is the man doing?,drinking,images/COCO_train2014_000000495292.jpg
536504,536504002,What sport is being played?,tennis,images/COCO_train2014_000000536504.jpg
